"Serek śmietankowy do kanapek lekki - Delikate";"158";"3.4";"12.0";"9.0"
"Serek śmietankowy Delfiko (na serniki,naleśniki) - Starco";"257";"3.7";"24.0";"6.5"
"Serek śmietankowy - Pilos";"292";"2.6";"29.0";"5.2"
"Serek śmietankowy - Kiri";"305";"2.5";"29.0";"8.5"
"Serek Śmietankowy - Bieluch";"168";"5.0";"14.0";"5.5"
"Serek śmietankowy - Almette";"230";"6.0";"20.0";"7.0"
"Serek śmietankowy - Almette";"230";"6.0";"20.0";"7.0"
"Serek snøfrisk naturell";"259";"2.0";"25.0";"7.0"
"Serek Quark - Meadow Churn";"70";"4.3";"0.3";"13.0"
"Serek puszysty ze szczypiorkiem - Capresi";"239";"4.3";"22.0";"6.0"
"Serek puszysty z papryką Giorno - Tesco";"236";"5.2";"21.0";"6.5"
"Serek puszysty z cebulą i szczypiorkiem Łaciaty - Mlekpol";"250";"4.9";"23.0";"5.8"
"Serek puszysty waniliowy - Capresi";"236";"15.1";"17.0";"5.6"
"Serek puszysty śmietankowy NaTurek - Turek";"257";"3.1";"24.0";"7.2"
"Serek puszysty śmietankowy bez laktozy - Delikate";"269";"3.1";"25.0";"7.5"
"Serek puszysty suszone kurki Giorno - Tesco";"239";"5.9";"21.0";"6.6"
"Serek podpuszczkowy maślany - Aldi";"259";"3.0";"25.0";"5.0"
"Serek podpuszczkowy Brie";"288";"0.2";"24.0";"18.0"
"Serek pleśniowy kozi";"309";"1.0";"25.0";"20.0"
"Serek Philadelphia z ziołami - Kraft";"230";"3.3";"21.5";"5.5"
"Serek Philadelphia So Leicht - Kraft";"88";"5.9";"2.5";"11.0"
"Serek Philadelphia light z ogórkiem i serem fetą - Kraft";"151";"4.0";"11.0";"8.4"
"Serek Philadelphia light łosoś i koperek - Kraft";"146";"5.1";"10.0";"7.8"
"Serek orzechowy puszysty - Capresi";"230";"15.9";"16.0";"5.5"
"Serek Orzechowa Aleja - Tartare";"250";"3.5";"23.0";"7.2"
"Serek Original Soft Cheese - Philadelphia";"258";"2.8";"25.1";"5.1"
"Serek naturalny homegenizowany - Rolmlecz";"114";"4.5";"7.0";"8.2"
"Serek naturalny - Ostrowia";"252";"4.0";"24.0";"5.0"
"Serek naturalny - Lidl";"102";"4.0";"5.0";"10.0"
"Serek naturalny - Coop";"62";"3.0";"1.0";"11.0"
"Serek naturalny - Bieluch";"127";"4.0";"8.5";"8.6"
"Serek Nasz puszysty ze szczypiorkiem NaTurek - Turek";"261";"3.9";"24.0";"7.4"
"Serek mleczny lekki NaTurek - Turek";"92";"4.5";"5.0";"7.3"
"Serek Mein Quark creme";"67";"3.4";"0.4";"12.5"
"Serek Mascarpone - Natura";"355";"3.0";"36.0";"5.8"
"Serek Mascarpone - Lovilio";"355";"3.0";"35.5";"5.8"
"Serek Mascarpone";"376";"4.0";"38.0";"4.5"
"Serek łaciaty z cebulą i szczypiorkiem - Piątnica";"250";"4.9";"23.0";"5.8"
"Serek Łaciaty Meksykański - Mlekpol";"248";"3.2";"23.5";"5.8"
"Serek Łaciaty Czosnkowy - Mlekpol";"250";"4.9";"23.0";"5.8"
"Serek lekki kanapkowy";"158";"3.4";"12.0";"9.0"
"Serek lekki - Twój Smak";"157";"9.0";"12.0";"3.4"
"Serek kremowy ziołowy";"251";"3.0";"24.0";"5.0"
"Serek kremowy z pomidorami i bazylią Apetina - Arla";"179";"5.2";"14.0";"7.3"
"Serek kremowy z pesto i rukolą Apetina - Arla";"190";"3.5";"16.0";"8.0"
"Serek kremowy z oliwką i pomidorem - Delikate";"217";"4.2";"20.0";"5.0"
"Serek kremowy o smaku łososiowym - Turek";"205";"3.5";"18.0";"7.3"
"Serek kremowy naturalny Apetina - Arla";"180";"5.0";"14.0";"8.0"
"Serek kremowy czosnek i zioła Apetina - Arla";"195";"3.0";"17.0";"8.0"
"Serek kremowy czerwona cebulka - Delikate";"215";"4.0";"20.0";"5.0"
"Serek kremowy Apetina (grillowana papryka i oliwki) - Arla";"181";"4.0";"15.0";"7.0"
"Serek kremowy (musztarda i miód) Apetina - Arla";"197";"7.7";"15.0";"7.3"
"Serek kremow ziołowy - Aldi";"244";"3.2";"23.5";"4.4"
"Serek krem kanapkowy śmietankowy - Hochland";"269";"4.8";"24.0";"6.0"
"Serek krem kanapkowy naturalny - Hochland";"210";"5.0";"17.0";"8.9"
"Serek krem kanapkowy czosnkowy - Hochland";"240";"4.2";"21.0";"7.8"
"Serek krem Brie do smarowania - President";"262";"4.0";"22.0";"12.0"
"Serek kozi naturalny - Turek";"151";"4.0";"11.0";"9.0"
"Serek kanapkowy ziołowy - Boursin";"404";"3.0";"40.0";"8.0"
"Serek kanapkowy ze szczypiorkiem - Hochland";"260";"4.0";"25.0";"7.0"
"Serek kanapkowy ze szczypiorkiem - Creamfields";"105";"4.0";"7.0";"6.5"
"Serek kanapkowy z szynką - Hochland";"253";"7.0";"24.0";"6.0"
"Serek kanapkowy z papryką";"167";"3.0";"15.0";"5.0"
"Serek kanapkowy z ogórkiem i koperkiem - Hochland";"254";"7.0";"24.0";"6.0"
"Serek kanapkowy z czosnkiem i ziołami - Hochland";"259";"7.0";"24.0";"6.0"
"Serek kanapkowy twarogowy ze szczypiorkiem - Goldessa";"285";"3.0";"27.0";"8.0"
"Serek kanapkowy twarogowy orzechowy - Mleczna Polana";"243";"17.0";"17.0";"5.6"
"Serek kanapkowy twarogowy 5% tłuszczu - Linessa";"97";"3.3";"5.0";"9.5"
"Serek kanapkowy śmietankowy Bukiett - FigAna";"236";"5.2";"21.0";"6.5"
"Serek kanapkowy śmietankowy - Creamfields";"112";"4.0";"7.0";"7.0"
"Serek kanapkowy sojowy - Valsoia";"209";"1.8";"20.0";"2.9"
"Serek kanapkowy puszysty Giorno - Tesco";"225";"6.6";"19.0";"6.8"
"Serek kanapkowy pomidor i bazylia - Geravis";"87";"2.0";"4.0";"11.0"
"Serek kanapkowy pingo dolce - Biedronka";"168";"4.6";"11.5";"11.6"
"Serek kanapkowy paprika & peperoni - Brunch";"213";"3.7";"20.0";"4.5"
"Serek kanapkowy naturalny - Biedronka";"114";"4.7";"7.5";"7.0"
"Serek kanapkowy Mój Ulubiony - Wieluń";"289";"2.0";"28.0";"7.3"
"Serek kanapkowy Mlekovitka - Mlekovita";"156";"4.0";"12.0";"8.0"
"Serek kanapkowy Łososiowa Zatoka - Tartare";"261";"3.5";"24.0";"7.8"
"Serek kanapkowy laktose frei";"70";"4.3";"0.3";"13.0"
"Serek kanapkowy kremowy naturalny bez laktozy - Arla";"190";"3.3";"16.0";"7.8"
"Serek kanapkowy kozi ze szczypiorkiem - Delikate";"152";"3.0";"12.0";"8.0"
"Serek kanapkowy Górski - Sobik";"348";"3.0";"32.0";"12.0"
"Serek kanapkowy garlic&herbs - Philadelphia";"154";"3.1";"11.0";"10.6"
"Serek kanapkowy Emilki 0% twarogowy - Netto";"68";"3.9";"0.3";"12.2"
"Serek kanapkowy Crem Noblesse - Jermi";"296";"2.0";"28.0";"9.0"
"Serek kanapkowy area apeli a pesto I rucola - Arla";"181";"3.8";"15.0";"7.3"
"Serek kanapkowy - Jana";"207";"5.4";"17.0";"7.5"
"Serek kanapkowy - Fass";"122";"3.1";"9.0";"7.0"
"Serek jogurtowy kremowo-śmietankowy - Ostrowia";"207";"4.0";"19.0";"5.0"
"Serek jogurtowy - Almette";"233";"4.0";"21.0";"7.0"
"Serek homogenizowany z truskawkami - Milbona";"120";"16.0";"4.2";"4.4"
"Serek homogenizowany z czekoladą Danio - Danone";"122";"14.4";"4.5";"5.8"
"Serek homogenizowany waniliowy z brzoskwiniami - Vitello";"177";"19.8";"9.0";"4.1"
"Serek homogenizowany waniliowy Bakuś - Bakoma";"117";"14.4";"4.0";"5.8"
"Serek homogenizowany waniliowy 0,1% Danio - Danone";"100";"13.3";"2.8";"5.2"
"Serek homogenizowany waniliowy - Tutti";"122";"14.0";"5.0";"5.0"
"Serek homogenizowany waniliowy - SM Siedlce";"120";"13.2";"4.0";"7.8"
"Serek homogenizowany waniliowy - President";"138";"14.3";"6.5";"5.6"
"Serek homogenizowany waniliowy - Paradis";"149";"13.6";"6.5";"9.0"
"Serek homogenizowany waniliowy - OSM Garwolin";"146";"15.0";"6.0";"8.0"
"Serek homogenizowany waniliowy - Mlekpol Grajewo";"142";"16.0";"5.5";"7.0"
"Serek homogenizowany waniliowy - Jovi";"103";"14.0";"3.2";"5.0"
"Serek homogenizowany waniliowy - EkoŁukta";"172";"13.3";"6.0";"13.8"
"Serek homogenizowany waniliowy - Bieluch";"142";"14.0";"6.5";"6.5"
"Serek homogenizowany waniliowy";"100";"13.3";"2.8";"5.2"
"Serek homogenizowany tutti frutti deserek - Jana";"108";"11.0";"4.0";"7.0"
"Serek homogenizowany truskawkowy Amelia - Pilos";"132";"16.0";"5.0";"5.7"
"Serek homogenizowany truskawkowy - Tutti";"121";"14.0";"5.0";"5.4"
"Serek homogenizowany truskawkowy - OSM Garwolin";"138";"13.0";"6.0";"8.0"
"Serek homogenizowany truskawkowy";"137";"15.5";"6.0";"5.2"
"Serek homogenizowany tiramisu";"129";"15.9";"4.0";"7.5"
"Serek homogenizowany Świeżuch - Figand";"150";"16.0";"7.0";"7.0"
"Serek homogenizowany suszona śliwka";"81";"14.6";"0.1";"5.6"
"Serek homogenizowany straccitella - Tutti";"125";"14.0";"5.0";"5.6"
"Serek homogenizowany stracciatella - Vitello";"144";"15.0";"6.5";"5.9"
"Serek homogenizowany poznański - Naramowice";"114";"4.5";"7.0";"8.2"
"Serek homogenizowany pieczone jabłko - Vitello";"141";"15.0";"6.5";"5.8"
"Serek homogenizowany owocowy";"111";"14.0";"3.0";"7.0"
"Serek homogenizowany owoce leśne 0% tłuszczu - Tutti";"49";"6.0";"0.0";"6.0"
"Serek homogenizowany o smaku waniliowym z truskawkami - Vitello";"177";"19.8";"9.0";"4.1"
"Serek homogenizowany o smaku waniliowym z brzoskwiniami - Polmlek";"177";"20.0";"9.0";"4.1"
"Serek homogenizowany o smaku waniliowym - Vitello";"138";"14.0";"6.5";"5.6"
"Serek homogenizowany o smaku waniliowym - Rolmlecz";"138";"15.0";"5.5";"7.0"
"Serek homogenizowany o smaku waniliowym - Pilos";"127";"15.0";"5.0";"5.6"
"Serek homogenizowany naturalny bez laktozy - Łowicz";"121";"3.5";"7.0";"11.0"
"Serek homogenizowany naturalny 7,5% - Pilos";"125";"3.4";"7.5";"11.0"
"Serek homogenizowany naturalny - Tutti";"51";"5.0";"0.5";"7.3"
"Serek homogenizowany naturalny - TSM";"82";"4.2";"3.5";"8.4"
"Serek homogenizowany naturalny - Rolmlecz";"114";"4.5";"7.0";"8.2"
"Serek homogenizowany naturalny - Pilos";"125";"1.0";"7.5";"11.0"
"Serek homogenizowany naturalny - Jana";"117";"4.7";"6.5";"10.0"
"Serek homogenizowany light czekoladowy - Milbona";"54";"8.0";"0.0";"4.0"
"Serek homogenizowany kokosowy - Tutti";"133";"16.4";"5.0";"5.5"
"Serek homogenizowany Jogobella o smaku waniliowym - Zott";"136";"15.5";"5.5";"6.0"
"Serek homogenizowany jagodowy - Tutti";"122";"14.0";"5.0";"5.6"
"Serek homogenizowany grecki";"118";"4.0";"10.0";"4.0"
"Serek homogenizowany Fresh - OSM Miechów";"127";"12.0";"3.0";"14.0"
"Serek homogenizowany Darek czekoladowy - Mlekovita";"131";"16.0";"5.0";"5.5"
"Serek homogenizowany Danio z kawałkami kokosowymi - Danone";"108";"15.4";"2.8";"5.2"
"Serek homogenizowany Danio pistacjowy - Danone";"140";"5.4";"6.5";"14.9"
"Serek homogenizowany Danio malinowy - Danone";"112";"16.2";"2.9";"5.0"
"Serek homogenizowany czekoladowy pyszny - Mlekpol";"151";"17.0";"6.5";"6.0"
"Serek homogenizowany czekoladowy - Tutti";"143";"19.3";"5.0";"5.1"
"Serek homogenizowany czekoladowy - OSM Garwolin";"138";"13.0";"6.0";"8.0"
"Serek homogenizowany czekoladowy - Jana";"212";"17.0";"12.0";"9.0"
"Serek homogenizowany Cornello wiśnia i czarny bez - Fruit Jumbo";"131";"13.8";"5.0";"6.6"
"Serek homogenizowany chudy 0% Miss Talia - Maluta";"58";"5.0";"0.0";"9.0"
"Serek homogenizowany chudy - Aldi";"66";"3.9";"0.3";"12.0"
"Serek homogenizowany brzoskwinia-marakuja";"122";"13.0";"5.5";"5.2"
"Serek homogenizowany brzoskwinia - Tutti";"123";"14.0";"5.0";"5.4"
"Serek homogenizowany bez laktozy";"121";"4.0";"7.0";"11.0"
"Serek homogenizowany bananowy";"127";"14.9";"5.0";"5.5"
"Serek homogenizowany Bakuś - Bakoma";"104";"11.2";"4.0";"5.8"
"Serek homogenizowany 0% tłuszczu jabko i cynamon - Tutti";"49";"5.0";"0.0";"7.0"
"Serek homogenizowany 0% naturalny - Polmlek";"58";"5.2";"0.0";"9.2"
"Serek homogenizowany 0% naturalny";"58";"5.2";"0.0";"9.2"
"Serek homogenizowany 0% - Tesco";"58";"5.2";"0.0";"9.2"
"Serek homogenizowany - Apricot";"105";"14.0";"2.9";"5.6"
"Serek homogenizowany";"98";"4.0";"6.0";"9.0"
"Serek homogenizowany";"120";"17.2";"3.9";"3.8"
"Serek Grani - Naramowice";"90";"2.4";"4.0";"11.0"
"Serek górski z morelą - Sobik";"229";"19.0";"15.3";"3.9"
"Serek fruit z wiśnią i żurawiną - Almette";"234";"12.0";"19.0";"6.0"
"Serek fruit z jagodą i maliną - Almette";"257";"11.0";"21.0";"6.0"
"Serek Fromage naturalny - Rians";"384";"2.4";"37.1";"10.2"
"Serek Fromage frais vanille - Casino";"79";"12.0";"0.3";"7.0"
"Serek Fromage Frais ''living healthy'' - Tesco";"50";"4.2";"0.1";"8.0"
"Serek fromage du pays basque - Lidl";"382";"0.0";"31.8";"23.9"
"Serek fromage de Bretagne";"305";"0.1";"25.0";"20.0"
"Serek Figura Puszysty śmietankowy - Turek";"193";"3.5";"16.5";"7.7"
"Serek Feta sałatkowy bez laktozy - Arla";"270";"0.7";"23.0";"15.0"
"Serek Feta sałatkowy - Piotr i Paweł";"176";"2.8";"14.0";"10.0"
"Serek do smarowania kanapek Light (Cream Spread Balance) - Goldessa";"102";"3.8";"5.0";"9.5"
"Serek do smarowania Grani - Lidl";"115";"2.0";"7.0";"11.0"
"Serek do smarowania (kanapkowy)";"104";"3.8";"5.0";"9.5"
"Serek do serników naturalny - Vitello";"114";"4.5";"7.5";"7.0"
"Serek do serników";"198";"2.7";"17.0";"8.5"
"Serek do chleba ze szczypiorkiem";"177";"5.5";"15.0";"5.0"
"Serek do chleba śmietankowy - Włoszczowa";"177";"5.5";"15.0";"5.0"
"Serek do chleba - Włoszczowa";"177";"5.5";"15.0";"5.0"
"Serek delikatny naturalny - President";"92";"4.2";"4.0";"9.7"
"Serek Danio waniliowy z rodzynkami";"116";"16.5";"3.1";"5.4"
"Serek Danio truskawkowy";"112";"15.7";"3.0";"5.3"
"Serek Danio pomidor i papryka";"103";"5.4";"6.3";"6.2"
"Serek Danio malinowy";"111";"15.6";"2.9";"5.4"
"Serek Danio light o smaku waniliowym";"89";"10.8";"2.4";"5.9"
"Serek Danio kawowe z kulkami w czekoladzie";"132";"16.7";"4.7";"5.5"
"Serek Danio Intenso Wanilia z Gruszką";"121";"16.6";"3.7";"5.2"
"Serek Danio Intenso Wanilia Premium";"121";"16.7";"3.7";"5.2"
"Serek Danio Intenso Straciatella";"132";"15.6";"5.3";"5.6"
"Serek Danio Intenso kokos";"120";"16.6";"3.7";"5.2"
"Serek Danio Extra z kokosowymi kawałkami";"112";"15.7";"3.0";"5.4"
"Serek Danio Extra z kawałkami toffi";"138";"17.3";"5.1";"5.4"
"Serek Danio Extra z kawałkami białej brzoskwini i białej czekolady";"128";"15.8";"4.7";"5.5"
"Serek Danio Extra banan straciatella";"124";"14.9";"4.6";"5.6"
"Serek Danio brzoskwiniowy";"110";"15.8";"2.8";"5.3"
"Serek Danio";"112";"15.8";"3.0";"5.2"
"Serek chrzanowy puszysty - Capresi";"189";"2.7";"17.0";"6.3"
"Serek chrzanowy - Almette";"247";"4.0";"23.0";"6.0"
"Serek Cheddar - Hochland";"267";"5.5";"20.0";"17.0"
"Serek cebulowe pole - Tartare";"258";"3.5";"24.0";"7.0"
"Serek Capri typu włoskiego - Sierpc";"183";"3.6";"13.4";"12.1"
"Serek Camembert Brie naturalny - President";"357";"0.2";"32.0";"17.0"
"Serek Borowikowy Las - Turek";"259";"3.5";"24.0";"7.3"
"Serek biały kvarg 0,3%";"68";"4.0";"0.3";"11.8"
"Serek biały Kiri light";"158";"5.0";"10.0";"13.0"
"Serek biały grani - Lidl";"115";"2.0";"7.0";"11.0"
"serek 20+";"135";"1.0";"7.0";"17.0"
"Serecek marforek - Marfor";"342";"1.0";"29.0";"29.0"
"Serduszko pyszne mleko czekoladowe - Zott";"83";"12.8";"1.6";"3.8"
"Serdelki z szynki - Sokołów";"283";"1.5";"25.0";"13.0"
"Serdelki z szynki";"283";"1.5";"25.0";"13.0"
"Serdelki z kurcząt 285g - Drobimex";"204";"3.0";"16.0";"12.0"
"Serdelki wieprzowe";"323";"0.0";"31.5";"11.0"
"Serdelki drobiowe";"155";"0.5";"8.1";"18.8"
"Serdelek drobiowy Bydgoski - Alstar 7";"323";"0.0";"31.5";"11.0"
"Serce z indyka";"113";"0.4";"4.8";"17.1"
"Serca wieprzowe";"118";"1.3";"4.4";"17.3"
"Serca drobiowe";"153";"0.7";"9.3";"15.5"
"Serca drobiowe";"149";"0.7";"9.3";"15.5"
"Ser żółty Złoty Mazur - Mlekpol";"347";"0.1";"27.0";"26.0"
"Ser żółty z obniżoną zawartością tłuszczu Hit z Ryk - SM Ryki";"237";"1.7";"13.0";"28.0"
"Ser żółty z dziurami";"362";"1.4";"28.0";"26.0"
"Ser żółty wędzony Królewski - Sierpc";"359";"2.0";"27.0";"27.0"
"Ser żółty wegański do pizzy - Viotros";"270";"21.0";"21.0";"0.0"
"Ser żółty w plastrach Tylżycki - Hochland";"374";"2.7";"31.0";"21.0"
"Ser żółty w plastrach Bio Wiesentaler - Biotrend";"336";"0.0";"26.0";"25.5"
"Ser żółty w plastrach - Hochland";"359";"2.7";"28.0";"24.0"
"Ser żółty Światowid Gouda Light - Biedronka";"244";"0.0";"14.0";"29.0"
"Ser żółty szwajcarski pasteryzowany";"334";"2.1";"25.0";"24.7"
"Ser żółty Sandwich scheiben";"339";"3.5";"27.0";"20.5"
"Ser żółty salami w plastrach 300g - Światowid";"352";"1.3";"27.0";"26.0"
"Ser żółty Roumy";"374";"1.0";"30.0";"25.0"
"Ser żółty Rolada Ustrzycka - Światowid";"238";"0.0";"14.0";"28.0"
"Ser żółty rolada ustrzycka - Bluedino";"238";"0.0";"14.0";"28.0"
"Ser żółty Rolada Giżycka";"285";"0.1";"21.0";"24.0"
"Ser żółty Podlaski";"347";"2.3";"26.0";"26.0"
"Ser żółty pełnotłusty Sokół - Mlekovita";"334";"0.0";"26.0";"25.0"
"Ser żółty Original - Leerdammer";"356";"0.1";"27.5";"27.0"
"Ser żółty niskotłuszczowy Piórko - Ceko";"164";"0.0";"3.0";"35.0"
"Ser żółty Natan dodek - Warmia";"344";"1.4";"26.0";"26.0"
"Ser żółty myśliwski pełnotłusty";"349";"0.1";"27.4";"25.5"
"Ser żółty morski - Światowid";"321";"0.0";"25.0";"24.0"
"Ser żółty morski - Bluedino";"347";"0.0";"27.0";"26.0"
"Ser żółty mocny - Brest Litowsk";"313";"0.2";"23.8";"24.7"
"Ser żółty Massdammer - Światowid";"339";"0.0";"26.0";"26.0"
"Ser żółty Masdam - Biedronka";"346";"0.1";"27.0";"25.0"
"Ser żółty Maasdamer";"347";"0.1";"27.0";"26.0"
"Ser żółty Liliput - Serovit";"335";"0.1";"26.0";"25.0"
"Ser żółty Light Królewski - Sierpc";"301";"1.6";"19.0";"31.0"
"Ser żółty light - Frico";"227";"0.0";"11.0";"30.0"
"Ser żółty Leerdammer Light";"271";"0.1";"17.0";"29.5"
"Ser żółty Jagna - Ceko";"360";"0.0";"28.0";"27.0"
"Ser żółty Harzer Roller";"125";"0.0";"0.5";"30.0"
"Ser żółty Emmental - Kaufland";"394";"0.0";"30.0";"31.0"
"Ser żółty Edamer";"312";"0.1";"23.0";"25.0"
"Ser żółty Edam Rycki";"355";"2.0";"27.0";"26.0"
"Ser żółty Cheese - Violife";"285";"20.0";"23.0";"0.0"
"Ser żółty bydgoski - Mlekpol";"347";"0.0";"27.0";"26.0"
"Ser żółty bezlaktozowy";"334";"0.0";"26.0";"25.0"
"Ser żółty Bayerntaler Leicht - Zott";"298";"0.0";"18.0";"34.0"
"Ser żółty Babuni Serenada - Spomlek";"343";"1.3";"26.0";"26.0"
"Ser żółty 17%";"192";"0.1";"17.0";"10.3"
"Ser żółty (pozostałe)";"347";"0.0";"27.0";"26.0"
"Ser żólty Sokół w plastrach - Mlekovita";"334";"0.0";"26.0";"25.0"
"Ser z mleka koziego podpuszczkowy - Lidl";"296";"1.6";"25.3";"15.5"
"Ser włoski topiony z pomidorami i ziołami";"273";"1.7";"25.0";"10.0"
"Ser włoski Corregio (wiórki) - President";"356";"0.5";"26.0";"32.0"
"Ser wiedeński Ricotta";"151";"3.3";"11.0";"9.7"
"Ser wędzony Mini Gołka zakopiańska - Mlekovita";"267";"0.0";"18.5";"25.0"
"Ser wędzony faruki - Mlekovita";"258";"1.0";"15.0";"30.0"
"Ser wędzony";"245";"4.0";"21.0";"9.5"
"Ser wegański";"285";"20.0";"23.0";"0.0"
"Ser warkocz - Rumcajs";"237";"1.0";"13.5";"27.5"
"Ser typu bałkańskiego - Lidl";"226";"1.2";"18.0";"14.7"
"Ser tylżycki w plastrach - światowid (Biedronka)";"312";"0.0";"24.0";"24.0"
"Ser Tylżycki pełnotłusty";"356";"0.1";"27.9";"26.1"
"Ser Tylżycki";"315";"0.0";"25.0";"25.0"
"Ser twarogowy ze szczypiorkiem - Turek";"134";"4.7";"9.5";"7.4"
"Ser twarogowy z Mascarpone naturalny - Pilos";"276";"5.0";"24.0";"10.0"
"Ser twarogowy z czosnkiem - Turek";"134";"4.7";"9.5";"7.4"
"Ser twarogowy tłusty Mazurski Smak - Mlekpol";"150";"3.5";"8.0";"16.0"
"Ser twarogowy świeży smak z papryką - Turek";"133";"4.7";"9.5";"7.2"
"Ser twarogowy półtłusty Mławski - Polmlek";"118";"3.4";"4.2";"16.7"
"Ser twarogowy półtłusty - Zott";"117";"3.7";"4.0";"16.5"
"Ser Twarogowy Półtłusty - Zielona Łąka";"128";"3.0";"4.0";"20.0"
"Ser Twarogowy półtłusty - Międzybórz";"126";"3.4";"4.0";"19.0"
"Ser twarogowy półtłusty - Kowalewski";"121";"3.0";"4.0";"18.0"
"Ser twarogowy Płatek - Pilos";"178";"4.0";"14.0";"9.0"
"Ser twarogowy naturalny Figura - Turek";"92";"4.5";"5.0";"7.3"
"Ser twarogowy kozi (150 g) La Cabrette France - Rians";"158";"3.0";"12.0";"9.5"
"Ser twarogowy Gusto - Milkpol";"207";"4.0";"13.5";"17.5"
"Ser twarogowy Emilki - Mlekoma";"68";"3.9";"0.3";"12.2"
"Ser twarogowy chudy - OSM Sokołów Podlaski";"100";"2.7";"0.0";"22.2"
"Ser twarogowy chudy - Nowak";"98";"3.5";"0.3";"19.8"
"Ser twarogowy chudy - Kauflad";"89";"3.2";"0.7";"17.4"
"Ser twarogowy chudy - FigAnd";"90";"4.5";"0.5";"17.0"
"Ser twarogowy chudy - Biedronka";"101";"4.0";"0.5";"20.0"
"Ser twarogowy - Zott";"135";"3.0";"4.0";"22.6"
"Ser twarogowy - Tesco";"116";"3.5";"2.5";"19.8"
"Ser twarogowy - Figand";"114";"5.1";"7.0";"7.6"
"Ser twardy dojrzewający owczy hiszpański Manchego - Tesco";"454";"1.5";"39.0";"24.0"
"Ser tostowy u cioci";"283";"5.0";"23.0";"14.0"
"Ser tostowy";"334";"0.0";"26.0";"25.0"
"Ser topiony z szynką - Światowid";"299";"3.3";"25.0";"15.0"
"Ser topiony z mleka koziego";"322";"3.0";"30.0";"12.0"
"Ser topiony z łososiem - Sertop";"220";"7.0";"16.0";"12.0"
"Ser topiony Tost - Hochland";"267";"5.5";"20.0";"17.0"
"Ser topiony tłusty";"342";"4.1";"34.2";"5.9"
"Ser topiony Rumcajs";"237";"1.0";"13.5";"27.5"
"Ser topiony Radamer";"220";"7.0";"16.0";"12.0"
"Ser topiony Mix Fit";"185";"6.0";"13.0";"11.0"
"Ser topiony Maasdamer";"323";"7.0";"27.0";"13.0"
"Ser topiony lekki";"146";"5.3";"8.7";"12.0"
"Ser topiony kremowy z ziołami";"296";"4.0";"28.0";"7.0"
"Ser topiony kremowy z salami";"296";"4.0";"28.0";"7.0"
"Ser topiony kremowy z pieczarkami";"296";"4.0";"28.0";"7.0"
"Ser topiony kremowy z papryką";"296";"4.0";"28.0";"7.0"
"Ser topiony kremowy śmietankowy w bloczku - Hochland";"199";"6.0";"15.0";"10.0"
"Ser topiony kremowy śmietankowy";"300";"4.0";"28.0";"8.0"
"Ser topiony kremowy Emmentaler - Hochland";"236";"6.4";"19.0";"10.0"
"Ser topiony kremowy Emmentaler";"300";"4.0";"28.0";"8.0"
"Ser topiony kremowy Ementaler - Fasti";"257";"5.4";"21.0";"12.0"
"Ser topiony kremowy";"277";"4.0";"25.0";"9.0"
"Ser topiony jalapenoost - Kavli";"220";"1.0";"17.0";"16.0"
"Ser topiony Gouda w plastrach - Hochland";"263";"5.9";"19.0";"17.0"
"Ser topiony Gouda - Lactima";"259";"5.4";"21.0";"12.0"
"Ser topiony Gouda";"323";"6.0";"27.0";"14.0"
"Ser topiony Fit Gouda w plastrach - Hochland";"208";"6.0";"12.0";"19.0"
"Ser topiony Edam";"304";"3.2";"27.0";"12.1"
"Ser topiony do smarowania";"252";"7.0";"20.0";"10.0"
"Ser topiony Cheddar";"333";"6.0";"27.0";"16.0"
"Ser topiony Capresi w posypce z papryką - Polmlek";"288";"1.2";"27.0";"10.0"
"Ser topiony Blue Cheese - Lactima";"215";"4.6";"16.0";"13.0"
"Ser topiony - Tylżycki";"220";"9.0";"16.0";"10.0"
"Ser topiony - Krówka Śnieżka";"239";"6.0";"19.0";"11.0"
"Ser topiony";"342";"4.1";"34.2";"5.9"
"Ser Tofu Eko";"112";"3.0";"6.0";"12.0"
"Ser Toast light - Milbona";"206";"6.0";"12.0";"18.0"
"Ser tarty mozzarella - Biedronka";"278";"0.5";"20.0";"24.0"
"Ser tarty light";"264";"0.5";"16.0";"27.5"
"Ser tarty Gouda";"344";"1.4";"26.0";"26.0"
"Ser tarty dehydrowany - Gratino";"439";"0.0";"33.0";"35.0"
"Ser tarty Corregio - President";"347";"0.1";"23.0";"35.0"
"Ser tarty - Tesco";"416";"2.1";"34.2";"24.9"
"Ser tarty - Grana Padano";"384";"0.0";"28.0";"33.0"
"Ser tarty - Finello";"249";"1.8";"14.0";"29.0"
"Ser tarty";"439";"0.0";"33.0";"35.0"
"Ser śmietankowy twarogowy - Mleczarnia Piaski";"237";"2.4";"18.5";"16.5"
"Ser szwajcarski typu Camembert";"265";"0.1";"21.0";"19.0"
"Ser Sudamer";"325";"0.1";"26.0";"24.0"
"Ser smøreost - First Price";"229";"2.0";"17.0";"17.0"
"Ser smażony z kminkiem";"140";"3.0";"6.5";"17.5"
"Ser smażony niemiecki w krążkach";"113";"0.0";"1.0";"27.0"
"Ser smażony - TOP";"166";"4.2";"7.5";"20.5"
"Ser smażony - Kowalew";"220";"4.0";"15.0";"17.0"
"Ser smażony";"166";"4.0";"7.0";"20.0"
"Ser sałatkowy naturalny Islos - Turek";"203";"3.5";"16.0";"11.3"
